bay_id,rd_seg_dsc,lat,lon
6173,George Street between Hoddle Street and Simpson Street,-37.81944613,144.9448343
5626,Webb Lane from Berry Street,-37.80965765,144.9773553
4995,Story Street between Royal Parade and Fitzgibbon Street,-37.83014151,144.9663235
5522,George Street between Simpson Street and Powlett Street,-37.81437469,144.9827592
3201,Navigation Drive between Bourke Street and Collins Street,-37.8075671,144.9543704
5773,St Kilda Road between Grant Street and Wadey Street,-37.81204343,144.976596
1029,Cardigan Street between Keppel Street and Lytton Street,-37.81322175,144.9600123
1038,Cemetery Road East between College Crescent and Lygon Street,-37.81237282,144.959373
2536,Swanston Street between Pelham Street and Lincoln Square North,-37.81320552,144.9590972
3116,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80463482,144.9574231
5407,Vegemite Way between Salmon Street and Douglas Street,-37.81039758,144.9753566
3218,Karlsruhe Lane between Collins Street and Keera Way,-37.80672373,144.954235
5801,,-37.8153142,144.9764229
2297,Cardigan Street between Elgin Street and Keppel Street,-37.81046795,144.9687919
1853,Drummond Street between Victoria Street and Queensberry Street,-37.8143522,144.9588943
2407,,-37.80953618,144.9716371
5138,Hotham Street between Simpson Street and Powlett Street,-37.82609992,144.9671176
8302,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.80739223,144.9588043
1158,Cardigan Street between Elgin Street and Keppel Street,-37.81174752,144.9592138
5723,Childers Street between Ormond Street and Kensington Road,-37.81073976,144.9765223
5003,Moray Street between Hancock Street and Westgate Freeway,-37.83018334,144.966179
6066,Leopold Street between Toorak Road and Domain Road,-37.82095615,144.9430134
3844,Leopold Street between Toorak Road and Domain Road,-37.80639429,144.9539586
5165,Barwise Street from Laurens Street,-37.81563729,144.9609915
5860,,-37.79842436,144.9649563
3905,Tennyson Street between Southey Street and Arden Street,-37.80522625,144.9552622
4828,Olympic Boulevard between Punt Road and Batman Avenue,-37.83124702,144.9664459
6695,George Street between Simpson Street and Powlett Street,-37.80470444,144.9578587
955,Palmerston Street between Lygon Street and Keppel Street,-37.81123421,144.967379
5343,George Street between Simpson Street and Powlett Street,-37.82614027,144.9678425
5102,Flinders Lane between Swanston Street and Elizabeth Street,-37.82551286,144.9687606
3370,Canning Street between Neill Street and Princes Street,-37.80667342,144.9511511
5434,MacAulay Road between Haines Street and Fogarty Street,-37.81363154,144.9778048
4853,Lorimer Street between West Gate Bridge and Todd Road,-37.82886293,144.9702968
633,O'Connell Street between Victoria Street and Queensberry Street,-37.80878491,144.9717313
5323,Royal Parade between Grattan Street and Story Street,-37.82793924,144.9711157
4008,,-37.80598064,144.9521185
6271,George Street between Hoddle Street and Simpson Street,-37.81936996,144.9484192
2035,Sturt Street between Southbank Boulevard and Grant Street,-37.81256856,144.9573724
3817,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80730646,144.9543725
5243,Grey Street between Powlett Street and Clarendon Street,-37.81173639,144.9524572
4359,Barwise Street from Laurens Street,-37.80709671,144.9538684
5551,Haines Street between Abbotsford Street and Dryburgh Street,-37.81277389,144.9830328
5768,Leicester Street between Pelham Street and Grattan Street,-37.81200577,144.9762477
6072,Moubray Street between St Kilda Road and Punt Road,-37.81876008,144.9478621
6617,Moubray Street between St Kilda Road and Punt Road,-37.81405078,144.9415608
6125,Leonard Crescent between Langs Road and Fisher Parade,-37.81955548,144.9447694
3318,Keppel Street between Lygon Street and Palmerston Street,-37.80998625,144.9580872
5144,Domain Street between Bromby Street and Domain Road,-37.82594449,144.9673041
679,Drummond Street between Palmerston Street and Princes Street,-37.81480422,144.9717031
5093,Abbotsford Street between Railway Place and Adderley Street,-37.82559015,144.9688633
5840,Mona Place from Punt Road,-37.81605081,144.9814069
5107,Hobsons Road between Kensington Road and Stock Bridge,-37.82553718,144.9686775
4698,Tennyson Street between Southey Street and Arden Street,-37.82559792,144.9626431
2172,Neill Street between Rathdowne Street and Canning Street,-37.81077773,144.9595539
4903,Royal Parade between Ievers Street and Walker Street,-37.82950699,144.9685146
1304,Balston Street between City Road and Kavanagh Street,-37.81845605,144.9593577
6200,Kensington Road between Altona Street and Mercantile Parade,-37.82027323,144.9471289
4285,College Crescent between Swanston Street and Princes Park Drive,-37.80923037,144.955878
3091,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80518998,144.9573154
3927,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.80441929,144.9554073
857,Elgin Street between Canning Street and Rathdowne Street,-37.81441285,144.9687144
5134,Benjamin Street between Story Street and Morrah Street,-37.82606242,144.9672455
5811,Queensberry Street between Curzon Street and Abbotsford Street,-37.81579818,144.9808137
6506,Melrose Street between Canning Street and Erskine Street,-37.81428979,144.9374533
6848,Park Street between West Coburg Tramway and Royal Parade,-37.79625573,144.9581948
5301,Hawke Street between Ireland Street and Adderley Street,-37.82820724,144.9651041
6240,Clarendon Street between Grey Street and Albert Street,-37.82198424,144.9477843
6205,Woodruff Street between Westbourne Road and Coopers Lane,-37.81990262,144.9469763
6120,Vegemite Way between Salmon Street and Douglas Street,-37.81950282,144.9449513
6143,Siddeley Street between Spencer Street and Wurundjeri Way,-37.81995237,144.9433924
6090,St Kilda Road between Armadale Street and Commercial Road,-37.82007901,144.9432763
4390,Hawke Street between Ireland Street and Spencer Street,-37.80770523,144.9526193
3999,Clarendon Street between Hotham Street and Gipps Street,-37.80377804,144.9540202
3193,McCrae Street between Wurundjeri Way and Batmans Hill Drive,-37.80823444,144.9546772
2422,,-37.80968431,144.9711311
3542,Lorimer Street between Hartley Street and Boundary Street,-37.80857595,144.954429
5818,Roden Street between Spencer Street and King Street,-37.81584987,144.9812844
3910,Todd Road between Cook Street and Wharf Road,-37.80507873,144.9552887
3966,Ingles Street between Turner Street and Lorimer Street,-37.80470463,144.9538548
1153,Elgin Street between Canning Street and Rathdowne Street,-37.81188955,144.9592788
4937,Hobsons Road between Kensington Road and Stock Bridge,-37.82968713,144.9678936
2302,,-37.81039698,144.9683633
3227,Geographe Street between Bourke Street and Keera Way,-37.80618679,144.95399
5364,George Street between Powlett Street and Clarendon Street,-37.81060184,144.9729528
4422,Douglas Street between Turner Street and Cook Street,-37.80367822,144.9552152
3878,Gatehouse Street between Morrah Street and Bayles Street,-37.80666766,144.9550086
5679,Fitzgibbon Street between Story Street and Morrah Street,-37.81001179,144.9792555
6699,Sturt Street between Miles Street and Coventry Street,-37.8086132,144.9717778
1747,Faraday Street between Rathdowne Street and Drummond Street,-37.81231999,144.9700244
2909,Mills Place between Lorimer Street and South Wharf Drive,-37.80850248,144.9577031
915,Station Street between Kay Street and Princes Street,-37.81433785,144.9688029
3771,Molesworth Street between Harker Street and Abbotsford Street,-37.80822005,144.9578634
3100,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80493281,144.957366
4488,Leonard Crescent between Langs Road and Fisher Parade,-37.80843143,144.9675469
8128,Parkville Avenue between Strickland Road and Park Street,-37.81665014,144.9813041
5588,Errol Street between Queensberry Street and Arden Street,-37.80930392,144.974315
5803,Hotham Street between Hoddle Street and Simpson Street,-37.81573907,144.980274
3281,Faraday Street between Rathdowne Street and Drummond Street,-37.80655209,144.9535588
2647,Drummond Street between Victoria Street and Queensberry Street,-37.80320432,144.9479722
6860,Sturt Street between Grant Street and Miles Street,-37.79531075,144.9583104
3896,Queensberry Street between Curzon Street and Abbotsford Street,-37.80609244,144.9551115
6657,Intersection of Morrah Street and Wimble Street,-37.81982796,144.9486506
5624,Evelyn Place between Nicholson Street and Albert Street,-37.80964314,144.9772202
6056,Haines Street between Curzon Street and Abbotsford Street,-37.82117319,144.9439193
5888,Leopold Street between Toorak Road and Domain Road,-37.79855408,144.9653103
3386,Palmerston Street between Canning Street and Rathdowne Street,-37.80619899,144.9509356
6642,Parkville Avenue between Strickland Road and Park Street,-37.81934223,144.943431
5871,Hotham Street between Hoddle Street and Simpson Street,-37.79846861,144.9653635
4405,Munster Terrace between Queensberry Street and Arden Street,-37.80795061,144.952114
5616,College Crescent between Swanston Street and Princes Park Drive,-37.80958944,144.9752052
5315,Lorimer Street between West Gate Bridge and Todd Road,-37.82934367,144.9710351
3285,Barkly Street between Nicholson Street and Canning Street,-37.80643917,144.9535782
6287,Lorimer Street between West Gate Bridge and Todd Road,-37.81938027,144.9486328
763,Swanston Street between Elgin Street and College Crescent,-37.81478028,144.9718104
2542,Faraday Street between Canning Street and Rathdowne Street,-37.81327695,144.9588527
3398,Palmerston Street between Rathdowne Street and Drummond Street,-37.80587401,144.9507876
5398,Adderley Street between Hawke Street and Abbotsford Street,-37.80999037,144.9757101
4103,City Road between Southbank Boulevard and Power Street,-37.80426469,144.950914
3704,Government House Drive between St Kilda Road and Birdwood Avenue,-37.80379542,144.9571126
1835,Coventry Street between Dodds Street and Sturt Street,-37.81098442,144.9705801
3828,Ingles Street between Turner Street and Lorimer Street,-37.80679216,144.9541397
4427,Haines Street between Curzon Street and Abbotsford Street,-37.80365749,144.9550321
1144,Little Palmerston Street between Rathdowne Street and Drummond Street,-37.81236655,144.9594945
4433,Dodds Street between Miles Street and Coventry Street,-37.80362158,144.9547163
4119,Arden Street between Leveson Street and Errol Street,-37.80375005,144.9510053
3570,Waterview Walk between Bourke Street and Batmans Hill Drive,-37.80895014,144.9531314
634,Victoria Street between Leveson Street and Errol Street,-37.80879903,144.9719855
1284,Faraday Street between Rathdowne Street and Drummond Street,-37.81293227,144.9542608
5236,Moubray Street between St Kilda Road and Punt Road,-37.81194395,144.9513076
3994,Roden Street between Railway Place and Adderley Street,-37.80390206,144.953998
5099,Adderley Street between Roden Street and Hawke Street,-37.82564603,144.9686716
5581,Turner Street between Salmon Street and Douglas Street,-37.81078548,144.9833641
3630,Royal Parade between Bayles Street and Morrah Street,-37.80582158,144.9546181
3208,Navigation Drive between Bourke Street and Collins Street,-37.80731501,144.9545047
1767,Dodds Street between Southbank Boulevard and Grant Street,-37.81475945,144.9611329
2554,Elgin Street between Rathdowne Street and Drummond Street,-37.81340396,144.9584171
5646,Childers Street between Ormond Street and Kensington Road,-37.80976917,144.9770357
3393,Palmerston Street between Canning Street and Rathdowne Street,-37.80600506,144.9508471
6403,Howard Street between Queensberry Street and Courtney Street,-37.8197305,144.9452405
1270,Drummond Street between Faraday Street and Elgin Street,-37.81370335,144.9546192
3970,The Crescent between Mercantile Parade and Gatehouse Drive,-37.80455581,144.9538817
3024,Lorimer Street between Boundary Street and Ingles Street,-37.80364493,144.9572471
3902,Eastwood Street between Hardiman Street and MacAulay Road,-37.80538136,144.9552343
3264,Barkly Street between Canning Street and Rathdowne Street,-37.80689788,144.9534984
4846,,-37.82877889,144.9705868
4364,Kensington Road between Altona Street and Mercantile Parade,-37.80717524,144.9537076
4003,Flemington Road between Wreckyn Street and Villiers Street,-37.80612335,144.9520928
873,Cardigan Street between Faraday Street and Elgin Street,-37.81236878,144.9677738
5660,Sturt Street between Miles Street and Coventry Street,-37.80987499,144.9780077
5674,Vegemite Way between Salmon Street and Douglas Street,-37.80997471,144.9789201
2681,Princes Street between Canning Street and Rathdowne Street,-37.80379246,144.9495876
3884,Arden Street between Curzon Street and Abbotsford Street,-37.80649615,144.9550393
653,Drummond Street between Pelham Street and Grattan Street,-37.80849951,144.9717257
1040,Elgin Street between Nicholson Street and Canning Street,-37.81218175,144.9595374
2131,Pitt Street between Canning Street and Rathdowne Street,-37.80916994,144.9655145
5610,Curran Street between Dryburgh Street and Melrose Street,-37.80953464,144.9747121
5378,Willis Street between Stockmans Way and The Crescent,-37.80971788,144.9730096
5478,Hawke Street between Railway Place and Adderley Street,-37.81123545,144.9779689
3575,Navigation Drive between Bourke Street and Collins Street,-37.80831471,144.9532892
5449,Domain Street between Toorak Road and Bromby Street,-37.81275471,144.9779493
6068,Arden Street between Laurens Street and Fogarty Street,-37.81866479,144.9481913
1413,Intersection of Rathdowne Street and Neill Street,-37.81631908,144.9716564
3723,Hope Street between Toorak Road and Domain Road,-37.80326768,144.9507137
3141,Import Lane between Bourke Street and Collins Street,-37.81098101,144.9561848
5444,Moubray Street between St Kilda Road and Punt Road,-37.81301338,144.977906
6292,Lorimer Street between West Gate Bridge and Todd Road,-37.82005376,144.9486589
5130,Leicester Street between Pelham Street and Grattan Street,-37.82602521,144.9673722
5330,Victoria Parade between Simpson Street and Powlett Street,-37.82724933,144.9711518
4917,Provost Street between Curzon Street and Abbotsford Street,-37.82956967,144.9682986
2645,Cardigan Street between Faraday Street and Elgin Street,-37.80325633,144.947963
5785,Abbotsford Street between Canning Street and Erskine Street,-37.81215577,144.9776229
573,Station Street between Kay Street and Princes Street,-37.80853425,144.9718641
2349,Swanston Street between Elgin Street and College Crescent,-37.81330646,144.9590797
1897,Coventry Street between Dodds Street and Sturt Street,-37.8167128,144.9573449
4002,Chetwynd Street between Queensberry Street and Courtney Street,-37.80614655,144.9520887
3221,Geographe Street between Bourke Street and Keera Way,-37.80657634,144.954168
1088,Elgin Street between Nicholson Street and Canning Street,-37.8164229,144.9613529
1995,Flinders Lane between Swanston Street and Elizabeth Street,-37.81026292,144.9654357
6834,Courtney Street between Blackwood Street and Wreckyn Street,-37.79696749,144.9581065
5095,Hotham Street between Hoddle Street and Simpson Street,-37.82560884,144.9687992
5691,Leopold Street between Toorak Road and Domain Road,-37.81010161,144.9800764
3071,Wattle Road between Docklands Drive and Newquay Promenade,-37.80576145,144.9570859
2905,Mills Place between Lorimer Street and South Wharf Drive,-37.80858679,144.957688
2428,,-37.80979177,144.970764
4016,Grattan Street between Flemington Road and Elizabeth Street,-37.80568964,144.9521708
3360,Grattan Street between Rathdowne Street and Drummond Street,-37.80606679,144.9519844
3625,Royal Parade between Bayles Street and Morrah Street,-37.80563672,144.9546246
5150,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.82598937,144.96715
3812,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.80742436,144.9544262
3536,Hartley Street between Lorimer Street and Westgate Freeway,-37.80758626,144.9584605
2929,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80816191,144.9577632
3016,Lorimer Street between Boundary Street and Ingles Street,-37.80445522,144.9577469
5358,Grattan Street between Barry Street and Berkeley Street,-37.82450433,144.9616379
3991,Millswyn Street between Domain Road and St Martins Lane,-37.80397644,144.9539847
3872,Roden Street between Railway Place and Adderley Street,-37.80686692,144.954973
6195,,-37.82067956,144.9472476
3272,Palmerston Street between Drummond Street and Lygon Street,-37.80660143,144.953415
5830,Royal Parade between Ievers Street and Park Street,-37.81597116,144.9806843
3912,Turner Street between Salmon Street and Douglas Street,-37.80502967,144.9552975
3860,Moubray Street between St Kilda Road and Punt Road,-37.80721482,144.9549109
3516,Barkly Street between Nicholson Street and Canning Street,-37.80867892,144.9583075
5903,Benjamin Street between Story Street and Morrah Street,-37.80291836,144.9674474
4382,Willis Street between Stockmans Way and The Crescent,-37.80759513,144.9528461
2573,Kay Street between Station Street and Canning Street,-37.81356955,144.9578502
4453,Lorimer Street between West Gate Bridge and Todd Road,-37.80311186,144.9501633
5342,Gipps Street between Powlett Street and Clarendon Street,-37.82629355,144.9677962
2288,Cardigan Street between Elgin Street and Keppel Street,-37.80969656,144.9707485
6176,Sims Square between Howlett Street and Gregory Lane,-37.81961385,144.9442484
1845,Nicholson Street between Faraday Street and Barkly Street,-37.81389609,144.9606142
3223,Geographe Street between Bourke Street and Keera Way,-37.8064402,144.9541056
1503,Sturt Street between Southbank Boulevard and Grant Street,-37.81929159,144.9576469
5869,Salmon Street between Cook Street and Turner Street,-37.79846206,144.9653021
3270,Palmerston Street between Drummond Street and Lygon Street,-37.80665496,144.9534054
5487,Glass Street between Curzon Street and Errol Street,-37.81026413,144.9781295
6836,Leonard Crescent between Langs Road and Fisher Parade,-37.79686063,144.9581198
4901,Childers Street between Ormond Street and Kensington Road,-37.82949867,144.9685432
5904,Moubray Street between St Kilda Road and Punt Road,-37.80292176,144.9674784
4110,Chetwynd Street between Rosslyn Street and Stanley Street,-37.80410199,144.9509428
2924,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80826005,144.9577459
928,Drummond Street between Palmerston Street and Princes Street,-37.81362356,144.9684741
4116,Haines Street between Curzon Street and Abbotsford Street,-37.80381999,144.9509928
3372,Nicholson Street between Kay Street and Princes Street,-37.806631,144.9511318
5160,Vegemite Way between Salmon Street and Douglas Street,-37.81547621,144.9609173
3822,Miles Street between Sturt Street and Moore Street,-37.80718809,144.9543189
757,Barkly Street between Canning Street and Rathdowne Street,-37.8152664,144.9720373
5442,Munster Terrace between Victoria Street and Queensberry Street,-37.81311713,144.977889
3893,Queensberry Street between Abbotsford Street and Lothian Street,-37.80624415,144.9550843
2640,Grant Street between Dodds Street and Sturt Street,-37.8035247,144.9479164
4866,Lorimer Street between West Gate Bridge and Todd Road,-37.82893653,144.9700437
3225,Geographe Street between Bourke Street and Keera Way,-37.80628774,144.9540361
3636,Royal Parade between Bayles Street and Degraves Street,-37.80557615,144.9540867
4649,Park Place from Punt Road,-37.825557,144.9666338
5719,Munster Terrace between Victoria Street and Queensberry Street,-37.81071163,144.9762632
3580,Navigation Drive between Bourke Street and Collins Street,-37.80840251,144.9529847
1951,Fawkner Street between Southbank Boulevard and Fanning Street,-37.80868729,144.970647
1319,Barkly Street between Canning Street and Rathdowne Street,-37.81692591,144.9586615
5538,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81344691,144.982918
5463,Domain Street between Toorak Road and Bromby Street,-37.8105892,144.9783156
1858,Drummond Street between Victoria Street and Queensberry Street,-37.81479966,144.9575069
1941,Canning Street between Kay Street and Neill Street,-37.80847751,144.9713707
5791,George Street between Hoddle Street and Simpson Street,-37.81524111,144.9757515
3601,Royal Parade between Morrah Street and Story Street,-37.80537811,144.9493312
1291,Barkly Street between Canning Street and Rathdowne Street,-37.81285803,144.9539749
5807,Lorimer Street between West Gate Bridge and Todd Road,-37.81576865,144.9805434
942,Dorrit Street between Grattan Street and Faraday Street,-37.81322789,144.9682931
4216,Acland Street between Anderson Street and Walsh Street,-37.80939007,144.9571739
4437,Arden Street between Errol Street and Curzon Street,-37.80358757,144.9544143
3758,Hawke Street between Ireland Street and Adderley Street,-37.81061158,144.9586981
3028,Intersection of Lorimer Street and Boundary Street,-37.8033162,144.9570944
702,Cardigan Street between Keppel Street and Lytton Street,-37.81249094,144.9706287
6878,Haig Street between Clarendon Street and Westgate Freeway,-37.79637354,144.9645975
4392,Henderson Street between Fogarty Street and Gracie Street,-37.80772881,144.9525708
4233,Bellair Street between MacAulay Road and Wolseley Parade,-37.80935731,144.9568836
3101,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80488416,144.9572435
5894,Queensberry Street between Howard Street and Chetwynd Street,-37.80286903,144.9669988
6088,Sims Square between Howlett Street and Gregory Lane,-37.82004168,144.9434045
4801,Arden Street between Leveson Street and Errol Street,-37.83014509,144.9702392
1922,Canning Street between Kay Street and Neill Street,-37.81867483,144.9609275
5559,Lorimer Street between West Gate Bridge and Todd Road,-37.81230849,144.9831102
6901,Cemetery Road West between Royal Parade and College Crescent,-37.79496804,144.9648369
4887,Arden Street between Laurens Street and Fogarty Street,-37.82916918,144.9692426
4068,Douglas Street between Turner Street and Cook Street,-37.80375923,144.95251
3090,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80521448,144.9573106
5084,Adderley Street between Roden Street and Hawke Street,-37.82542115,144.9690776
4361,Abbotsford Street between Elm Street and Queensberry Street,-37.8071231,144.953814
5880,Hobsons Road between Kensington Road and Stock Bridge,-37.79836693,144.9652728
3924,Royal Parade between Bayles Street and Morrah Street,-37.80449555,144.9553935
2201,Coventry Street between Dodds Street and Sturt Street,-37.81155386,144.9573634
5465,St Kilda Road between Slater Street and Armadale Street,-37.81048536,144.9783332
5836,Gatehouse Street between Bayles Street and Park Drive,-37.81602165,144.9811441
983,Neill Street between Princes Street and Canning Street,-37.8168627,144.9644608
5126,Arden Street between Laurens Street and Fogarty Street,-37.82598751,144.9675006
5115,Kensington Road between Altona Street and Mercantile Parade,-37.82560168,144.9684569
3543,Lorimer Street between Hartley Street and Boundary Street,-37.8087308,144.9544171
2020,Palmerston Street between Rathdowne Street and Drummond Street,-37.81212781,144.9588954
4568,Spring Street between Little Collins Street and Bourke Street,-37.82996578,144.9691306
5843,Cook Street between Salmon Street and Todd Road,-37.81607453,144.9816191
1843,Nicholson Street between Faraday Street and Barkly Street,-37.8138616,144.9607337
6101,Dorcas Street between Wells Street and Dodds Street,-37.81921926,144.9459329
1160,Lygon Street between Lytton Street and Princes Street,-37.81170094,144.9591925
4267,Merino Mews between Francis Lane and Lascelles Square,-37.80943462,144.9558396
619,Barkly Street between Nicholson Street and Canning Street,-37.80983522,144.972326
4430,Lorimer Street between West Gate Bridge and Todd Road,-37.80363225,144.9548103
4011,,-37.80588431,144.9521357
5852,Cook Street from Riverside Quay,-37.79839475,144.9646796
6517,Arden Street between Chetwynd Street and Leveson Street,-37.81281242,144.9365584
1146,Dodds Street between Southbank Boulevard and Grant Street,-37.81231996,144.9594732
3304,Swanston Street between Elgin Street and College Crescent,-37.80968754,144.9591398
4855,Arden Street between Curzon Street and Abbotsford Street,-37.82887352,144.9702603
4044,Benjamin Street between Story Street and Morrah Street,-37.80449319,144.9523807
4958,Park Street between West Coburg Tramway and Royal Parade,-37.82981476,144.967454
3955,Princess Street between Peel Street and Cobden Street,-37.80507303,144.953789
1417,Faraday Street between Rathdowne Street and Drummond Street,-37.81639864,144.9713862
3137,Cargo Lane from Lorimer Street,-37.81108301,144.9562316
1139,Palmerston Street between Drummond Street and Lygon Street,-37.81250889,144.9595594
6558,Intersection of St Kilda Road and Government House Drive,-37.81201962,144.9383816
1124,Cardigan Street between Elgin Street and Keppel Street,-37.81366036,144.960085
4131,Turner Street between Salmon Street and Douglas Street,-37.80347327,144.9510547
6071,Royal Parade between Bayles Street and Morrah Street,-37.81874137,144.9479266
6748,MacAulay Road between Fogarty Street and Gracie Street,-37.80853929,144.9594779
3143,Import Lane between Bourke Street and Collins Street,-37.81093024,144.9561615
6276,Ingles Street between Turner Street and Lorimer Street,-37.81873958,144.9486084
3904,Rourke Lane between Stockmans Way and Smithfield Road,-37.80533676,144.9552423
1022,Cardigan Street between Keppel Street and Lytton Street,-37.81382636,144.9600326
5203,Leonard Crescent between Langs Road and Fisher Parade,-37.81071004,144.9516265
1894,Coventry Street between Dodds Street and Sturt Street,-37.81818582,144.9628031
2893,Collins Street between Bourke Street and Sailmaker Way,-37.81043509,144.9584938
5325,Fitzgibbon Street between Morrah Street and Bayles Street,-37.82782607,144.9711269
3008,Lorimer Street between Hartley Street and Boundary Street,-37.80495739,144.9579768
3907,Royal Parade between Ievers Street and Walker Street,-37.80517719,144.955271
3973,Royal Parade between Ievers Street and Park Street,-37.80448177,144.9538949
658,Lygon Street between Lytton Street and Princes Street,-37.80820934,144.9715923
4201,Moubray Street between St Kilda Road and Punt Road,-37.80874539,144.9584253
2290,Cardigan Street between Elgin Street and Keppel Street,-37.80973708,144.9706111
3620,Royal Parade between Bayles Street and Morrah Street,-37.80565938,144.9548263
6679,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.82571178,144.962506
946,Dorrit Street between Grattan Street and Faraday Street,-37.81157057,144.9675323
5147,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8259667,144.9672279
3377,Palmerston Street between Canning Street and Rathdowne Street,-37.80650034,144.9510728
3632,Intersection of Bayles Street and Royal Parade,-37.80559939,144.9542931
5438,Sims Street between Dynon Road and Footscray Road,-37.81342514,144.9778391
1648,Elgin Street between Drummond Street and Lygon Street,-37.81246948,144.9730902
2361,Intersection of Sturt Street and Grant Street,-37.81353387,144.9582919
4366,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.807201,144.9536555
5729,Domain Street between Toorak Road and Bromby Street,-37.81084938,144.9775293
6646,Armadale Street from St Kilda Road,-37.8194744,144.9436534
6247,Douglas Street between Turner Street and Cook Street,-37.82224057,144.9467611
4970,Macaulay Road between Boundary Road and Langford Street,-37.82987164,144.967258
4398,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80784635,144.9523287
830,Kay Street between Station Street and Canning Street,-37.80928025,144.9692843
4252,Tennyson Street between Bellair Street and Southey Street,-37.80930934,144.955654
4317,Webb Lane from Berry Street,-37.80935634,144.9562625
5453,MacAulay Road between Haines Street and Fogarty Street,-37.81254943,144.9779837
3841,Adderley Street between Hawke Street and Abbotsford Street,-37.80646513,144.9539908
713,Elgin Street between Drummond Street and Lygon Street,-37.81071046,144.9698128
2535,Chetwynd Street between Victoria Street and Queensberry Street,-37.81319676,144.9591272
3205,Navigation Drive between Bourke Street and Collins Street,-37.80741815,144.954302
1034,Cemetery Road East between College Crescent and Lygon Street,-37.81258423,144.9594691
5684,Park Place from Punt Road,-37.81004871,144.9795922
4615,Gatehouse Street between Morrah Street and Bayles Street,-37.82404082,144.9684805
4354,Sims Square between Howlett Street and Gregory Lane,-37.80843101,144.9527013
3869,Stanley Street between Railway Place and Adderley Street,-37.80694072,144.9549598
6138,Royal Parade between Leonard Street and Walker Street,-37.8198039,144.9439109
4263,Stawell Street between Ireland Street and Dynon Road,-37.80947581,144.955832
3531,Hartley Street between Lorimer Street and Westgate Freeway,-37.80747387,144.9588486
5865,Lansdowne Street between Albert Street and Victoria Parade,-37.79844488,144.9651428
5721,Queensberry Street between Howard Street and Chetwynd Street,-37.81072559,144.9763918
4396,Moubray Street between St Kilda Road and Punt Road,-37.80781968,144.9523836
1096,Elgin Street between Nicholson Street and Canning Street,-37.81620149,144.961251
5409,Baillie Street between Curzon Street and Abbotsford Street,-37.81029041,144.9753746
6456,Lorimer Street between West Gate Bridge and Todd Road,-37.81961436,144.9426312
6604,Story Street between Benjamin Street and Fitzgibbon Street,-37.81465416,144.9402586
1407,Elgin Street between Canning Street and Rathdowne Street,-37.81580855,144.972731
4978,Queensberry Street between Munster Terrace and Laurens Street,-37.8299089,144.9671293
2545,Carlton Street between Canning Street and Rathdowne Street,-37.81330288,144.9587639
2635,Barkly Street between Canning Street and Rathdowne Street,-37.80341738,144.947935
4063,Spring Street between Little Collins Street and Bourke Street,-37.80388564,144.9524876
5715,Munster Terrace between Victoria Street and Queensberry Street,-37.81068357,144.9760056
1031,Palmerston Street between Lygon Street and Keppel Street,-37.81273655,144.9595373
5924,Watkins Way from Stockmans Way,-37.80303441,144.9676544
3836,Royal Parade between Ievers Street and Walker Street,-37.80660768,144.9540558
3961,Arden Street between Curzon Street and Abbotsford Street,-37.80488586,144.9538224
5369,Dryburgh Street between Queensberry Street and Arden Street,-37.81026116,144.9729418
2316,Cemetery Road East between College Crescent and Lygon Street,-37.81077116,144.967763
6150,St Kilda Road between Grant Street and Wadey Street,-37.82001998,144.94316
6608,Leopold Street between Toorak Road and Domain Road,-37.81453518,144.9404802
6391,Arden Street between Curzon Street and Abbotsford Street,-37.82031364,144.9445508
5753,Hardiman Street between Bent Street and Albermarle Street,-37.81190265,144.9763519
5492,Arden Street between Chetwynd Street and Leveson Street,-37.81240392,144.9833322
5178,Roden Street between Railway Place and Adderley Street,-37.81045347,144.9525408
6416,Kensington Road between Altona Street and Mercantile Parade,-37.82116723,144.9453678
5543,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.81318855,144.9829629
4191,Darling Street between Grey Street and Gipps Street,-37.80856744,144.9590383
5226,Fitzgibbon Street between Morrah Street and Bayles Street,-37.81159625,144.9525368
3253,Station Street between Kay Street and Princes Street,-37.80706022,144.9534692
5775,Hawke Street between Ireland Street and Spencer Street,-37.81207203,144.9768532
3214,Geographe Street between Bourke Street and Keera Way,-37.80691807,144.9543235
5739,Manningham Street between Southgate Street and Church Street,-37.81093465,144.9766036
1734,Grant Street between Wells Street and Dodds Street,-37.81192268,144.9713844
